code_commune,nom_commune,code_departement,prix_moyen,nb_ventes
73255,Sainte-Marie-de-Cuines,73,2194.5936122083763,11
73257,Les Belleville,73,8285.099889411274,348
73258,Saint-Martin-de-la-Porte,73,2144.034857312569,12
73259,Saint-Martin-sur-la-Chambre,73,2991.6788467940705,8
73261,Saint-Michel-de-Maurienne,73,2448.2277681331807,50
73262,Saint-Nicolas-la-Chapelle,73,3908.9411027092774,13
73263,Saint-Offenge,73,3786.8343676058007,11
73265,Saint-Ours,73,3193.7925478076377,6
73270,Saint-Pierre-d'Albigny,73,3055.2677613673554,65
73273,Saint-Pierre-de-Curtille,73,2242.2080240924893,7
73274,Saint-Pierre-d'Entremont,73,3210.8489658489657,6
73276,Saint-Pierre-de-Soucy,73,2172.1754364347826,9
73278,Saint-Rémy-de-Maurienne,73,1993.9618784498525,10
73280,Saint-Sorlin-d'Arves,73,4417.076760341375,59
73281,Saint-Sulpice,73,2799.476541634518,8
73282,Saint-Thibaud-de-Couz,73,3129.4788361003184,13
73283,Saint-Vital,73,3184.7985068021385,7
73284,Salins-Fontaine,73,3798.2060960837807,19
73285,Séez,73,4383.358762470094,37
73286,Serrières-en-Chautagne,73,3690.7442441365592,33
73288,Sonnaz,73,4320.917839463667,12
73289,La Table,73,2374.981568461677,14
73290,Val-Cenis,73,3713.6773686848546,69
73294,La Thuile,73,4031.1751322751325,7
73296,Tignes,73,9224.851748690453,168
73298,Tours-en-Savoie,73,4053.9748677248676,6
73300,Tresserve,73,5420.832944879492,47
73301,Trévignin,73,4956.580368878687,11
73303,Ugine,73,3253.6126307764475,73
73304,Val-d'Isère,73,13099.987100937886,96
73306,Valloire,73,5555.657910654186,83
73307,Valmeinier,73,4341.285069008227,74
73308,Venthon,73,3394.8070413972196,6
73310,Verel-Pragondran,73,5198.938856541554,10
73312,Verrens-Arvey,73,4160.802979671401,6
73315,Villard-Léger,73,1641.5619221482648,7
73317,Villard-sur-Doron,73,5097.506865380615,20
73318,Villarembert,73,2627.488349097278,91
73320,Villargondran,73,2521.2328593295174,12
73322,Villarodin-Bourget,73,3464.657168737705,52
73323,Villaroger,73,3934.874739172376,8
73326,Vimines,73,5139.709606264145,15
73328,Viviers-du-Lac,73,6332.080177739609,40
73329,Voglans,73,4040.182118902925,25
73330,Yenne,73,2525.846232302744,52
74001,Abondance,74,4097.221380992957,52
74002,Alby-sur-Chéran,74,3961.197695336069,40
74003,Alex,74,8371.143256269712,12
74005,Allinges,74,4345.830006080533,55
74006,Allonzier-la-Caille,74,6114.3916807796295,40
74007,Amancy,74,4412.337829313054,34
74008,Ambilly,74,5278.109251835934,112
74009,Andilly,74,4905.913159248421,10
74010,Annecy,74,5912.241296280968,1856
74012,Annemasse,74,3961.444831686486,629
74013,Anthy-sur-Léman,74,6654.199809237382,37
74014,Arâches-la-Frasse,74,5587.143011417024,221
74015,Arbusigny,74,9213.965280758805,14
74016,Archamps,74,5590.104042114675,41
74018,Arenthon,74,3994.011264327323,29
74019,Argonay,74,7043.8196899122095,30
74020,Armoy,74,3853.8794571624394,16
74021,Arthaz-Pont-Notre-Dame,74,4111.68255052277,19
74024,Ayse,74,4689.248937657362,21
74025,Ballaison,74,4701.112072087697,25
74026,La Balme-de-Sillingy,74,4674.109070370127,50
74029,Bassy,74,3107.3639295674075,6
74030,La Baume,74,3664.4948027636083,7
74031,Beaumont,74,5542.87792087955,56
74032,Bellevaux,74,3782.53318767971,57
74033,Bernex,74,4067.6941941890755,72
74034,Le Biot,74,3307.93387410877,53
74035,Bloye,74,3336.4745722297325,6
74037,Boëge,74,3946.241605945675,30
74038,Bogève,74,3512.8313892826945,29
74040,Bonne,74,4994.111563705595,55
74042,Bonneville,74,3539.472060741117,239
74043,Bons-en-Chablais,74,4478.791877313297,60
74044,Bossey,74,5004.63741575517,14
74045,Le Bouchet-Mont-Charvin,74,4025.711134863916,6
74048,Brenthonne,74,4796.503353424069,8
74049,Brizon,74,3095.6452582221464,11
74050,Burdignin,74,6215.472051354259,12
74051,Cercier,74,3418.608099519089,14
74052,Cernex,74,4653.84706499992,6
74053,Cervens,74,6586.710947547584,14
74054,Chainaz-les-Frasses,74,4634.849714613616,17
74055,Challonges,74,2987.294585905393,7
74056,Chamonix-Mont-Blanc,74,10582.706104211153,349
74057,Champanges,74,2981.341796079504,7
74058,La Chapelle-d'Abondance,74,5152.860474125093,36
74061,Chapeiry,74,5132.472921777013,12
74062,Charvonnex,74,7118.67261692892,22
74063,Châtel,74,6420.388579580426,145
74064,Châtillon-sur-Cluses,74,3423.3848730528425,9
74065,Chaumont,74,3270.8609860949573,9
74067,Chavanod,74,5108.151618974145,29
74069,Chênex,74,3451.284719135157,8
74070,Chens-sur-Léman,74,4912.127429400604,60
74073,Chevenoz,74,3093.067207853291,12
74074,Chevrier,74,4323.305813690306,12
74075,Chilly,74,4050.3247181106613,17
74076,Choisy,74,3756.910554820926,11
74077,Clarafond-Arcine,74,4780.527610768218,18
74078,Clermont,74,3431.101592280139,10
74080,La Clusaz,74,10488.514664692737,99
74081,Cluses,74,3476.5789083701206,266
74082,Collonges-sous-Salève,74,4778.770364614825,80
74083,Combloux,74,6822.171176518389,107
74085,Les Contamines-Montjoie,74,6931.76300682627,84
74086,Contamine-Sarzin,74,4068.5575437249518,9
74087,Contamine-sur-Arve,74,4568.642461847815,34
74088,Copponex,74,4365.8063944564265,22
74089,Cordon,74,6565.1112380299355,31
74090,Cornier,74,3712.4450555917383,11
74091,La Côte-d'Arbroz,74,9770.969950235301,7
74094,Cranves-Sales,74,5780.828182554675,102
74096,Cruseilles,74,4863.424290808173,67
74097,Cusy,74,4076.0910313771,15
74098,Cuvat,74,7091.132669610523,16
74099,Demi-Quartier,74,9836.957887171277,55
74100,Desingy,74,3446.542644710457,12
74101,Dingy-en-Vuache,74,3315.330384219381,11
74102,Dingy-Saint-Clair,74,6378.777553047257,15
74103,Domancy,74,4736.527130308193,24
74104,Doussard,74,5344.520464131683,57
74105,Douvaine,74,4219.11952129497,96
74106,Draillant,74,3271.7428778643443,15
74108,Duingt,74,9846.952662376068,16
74109,Éloise,74,3412.570372275718,19
74112,Epagny Metz-Tessy,74,5865.551736283394,86
74114,Essert-Romand,74,8957.645191023601,7
74116,Etaux,74,4239.992028794316,28
74117,Étercy,74,4550.097088999528,9
74118,Étrembières,74,5424.567005410845,54
74119,Évian-les-Bains,74,5289.0605686243825,242
74121,Excenevex,74,5146.709738646979,23
74122,Faucigny,74,2953.6953908811506,6
74123,Faverges-Seythenex,74,3584.2272669111635,113
74124,Feigères,74,4856.78858186677,26
74126,Fessy,74,4363.743386833432,8
74127,Féternes,74,4042.4515259794643,24
74128,Fillinges,74,5480.025167820401,60
74131,Frangy,74,3441.7840781802934,25
74133,Gaillard,74,3899.0861560319568,243
74134,Les Gets,74,8170.9064370543365,112
74135,Giez,74,3684.0789941858166,17
74136,Le Grand-Bornand,74,7075.474700441812,132
74137,Groisy,74,5838.496306119448,46
74138,Gruffy,74,5140.35529648616,26
74139,Habère-Lullin,74,3933.8286087704328,8
74140,Habère-Poche,74,3265.4921774319064,45
74141,Hauteville-sur-Fier,74,4043.967971798126,18
74142,Héry-sur-Alby,74,4308.353663603976,11
74143,Les Houches,74,8599.133019558343,151
74144,Jonzier-Épagny,74,4997.534842902905,14
74146,Larringes,74,4379.97375920091,9
74147,Lathuile,74,7353.158632737196,26
74150,Loisin,74,6787.185997119822,36
74152,Lovagny,74,4364.8022350326555,14
74153,Lucinges,74,5587.536584470481,34
74154,Lugrin,74,4291.8325381027635,57
74155,Lullin,74,3606.709698289279,20
74156,Lully,74,4063.265854583091,11
74157,Lyaud,74,4604.335027269597,19
74158,Machilly,74,7915.474236232552,17
74159,Magland,74,3800.4600379159438,52
74160,Manigod,74,6851.051625436452,57
74161,Marcellaz-Albanais,74,4366.950510830648,23
74162,Marcellaz,74,4067.7542880652763,10
74163,Margencel,74,4616.943024908251,31
74164,Marignier,74,4803.249264705057,72
74166,Marin,74,3819.334144397147,12
74167,Val de Chaise,74,2188.950074382927,15
74169,Marnaz,74,3599.280642727446,55
74170,Massingy,74,4902.964838679081,18
74171,Massongy,74,4304.758107868276,20
74172,Maxilly-sur-Léman,74,5972.924385151166,23
74173,Megève,74,12078.816970488779,264
74174,Mégevette,74,3896.1237921987536,12
74175,Meillerie,74,4943.128793399906,14
74176,Menthon-Saint-Bernard,74,9267.674377584086,33
74177,Menthonnex-en-Bornes,74,3816.0256694137956,19
74178,Menthonnex-sous-Clermont,74,3146.7416649712,15
74180,Messery,74,6545.132645600079,36
74183,Mieussy,74,4544.713701157572,43
74184,Minzier,74,3708.2611630724277,7
74185,Monnetier-Mornex,74,4406.350696280204,29
74188,Montriond,74,7720.483230637331,44
74189,Mont-Saxonnex,74,3171.110722112447,38
74190,Morillon,74,4349.023533361375,92
74191,Morzine,74,8144.425595750163,252
74192,Moye,74,4659.272163578802,8
74193,La Muraz,74,5381.978120523363,12
74194,Mûres,74,5578.484081259383,8
74196,Nancy-sur-Cluses,74,3482.7763516088985,6
74197,Nangy,74,4329.445136944186,42
74198,Nâves-Parmelan,74,7335.073200968151,20
74199,Nernier,74,4481.213939468201,9
74200,Neuvecelle,74,5548.012306350489,62
74201,Neydens,74,5131.095534886571,29
74202,Nonglard,74,5177.97089375187,6
74203,Novel,74,3185.8446272420865,7
74205,Onnion,74,4170.011608292691,35
74206,Orcier,74,4828.2626574264905,18
74208,Passy,74,5455.725736727768,187
74209,Peillonnex,74,4187.232860546711,15
74210,Perrignier,74,3770.9030755574495,25
74211,Pers-Jussy,74,4078.355976300059,27
74212,Glières-Val-de-Borne,74,5011.964218443098,38
74213,Poisy,74,5699.692516500351,101
74215,Praz-sur-Arly,74,6326.007757439733,106
74216,Présilly,74,4822.256254367602,16
74218,Publier,74,5542.047960006645,139
74219,Quintal,74,5400.233056813551,6
74220,Reignier-Ésery,74,4081.684700957166,85
74221,Le Reposoir,74,3705.6801073691945,8
74222,Reyvroz,74,4949.691600286838,7
74223,La Rivière-Enverse,74,2812.643954721858,6
74224,La Roche-sur-Foron,74,4893.125218436188,151
74225,Rumilly,74,3712.4353694441493,261
74226,Saint-André-de-Boëge,74,5337.261324350675,11
74229,Saint-Cergues,74,4838.517160688778,61
74231,Saint-Eusèbe,74,4055.7815203712444,7
74233,Saint-Félix,74,3888.435058369713,26
74234,Saint-Ferréol,74,4624.4269605038735,12
74235,Saint-Germain-sur-Rhône,74,4699.696447809893,8
74236,Saint-Gervais-les-Bains,74,6141.80354100266,305
74237,Saint-Gingolph,74,3843.1285491180447,16
74238,Saint-Jean-d'Aulps,74,5043.537280778096,78
74239,Saint-Jean-de-Sixt,74,6174.646317248777,35
74240,Saint-Jean-de-Tholome,74,4067.2511423761425,8
74241,Saint-Jeoire,74,3425.598228223866,48
74242,Saint-Jorioz,74,7259.371508439308,108
74243,Saint-Julien-en-Genevois,74,4871.143040828423,212
74244,Saint-Laurent,74,4179.154935194229,13
74249,Saint-Paul-en-Chablais,74,5517.91672918427,50
74250,Saint-Pierre-en-Faucigny,74,4570.429685229944,93
74252,Saint-Sigismond,74,5977.345785201127,6
74255,Sales,74,3763.034206699654,21
74256,Sallanches,74,4448.464385196788,297
74257,Sallenôves,74,3609.4503076511505,7
74258,Samoëns,74,5956.363633555732,207
74259,Le Sappey,74,5270.299314058641,8
74260,Savigny,74,4043.6926931543917,10
74261,Saxel,74,4436.417550029721,8
74262,Scientrier,74,3683.134115131432,19
74263,Sciez,74,5092.072377845041,115
74264,Scionzier,74,2895.0767652221894,113
74265,Serraval,74,6075.424953789551,16
74266,Servoz,74,7305.372410823562,18
74267,Sevrier,74,6970.0009286132645,67
74269,Seyssel,74,3005.517860986649,53
74271,Seytroux,74,5037.9352434513885,10
74272,Sillingy,74,5406.479268694899,63
74273,Sixt-Fer-à-Cheval,74,4248.9612919202245,16
74275,Talloires-Montmin,74,8232.137431036672,42
74276,Taninges,74,5338.143338101566,101
74278,Thyez,74,3868.020541282212,92
74279,Thollon-les-Mémises,74,3938.281626309819,85
74280,Thônes,74,5087.810922054241,95
74281,Thonon-les-Bains,74,4468.823098887923,728
74282,Fillière,74,5116.837124311811,89
74283,Thusy,74,4039.4100808769144,14
74284,La Tour,74,3059.646625040799,15
74286,Vacheresse,74,3591.68520578767,12
74287,Vailly,74,5500.500075935281,15
74288,Valleiry,74,4421.798177403979,88
74289,Vallières-sur-Fier,74,3480.9776175191364,20
74290,Vallorcine,74,5593.346083081595,27
74291,Vanzy,74,3234.605646591282,9
74293,Veigy-Foncenex,74,5105.380877024303,86
74294,Verchaix,74,5212.498353379208,35
74296,Vers,74,4592.340346352752,13
74297,Versonnex,74,4421.194463431306,7
74298,Vétraz-Monthoux,74,4424.833178658795,122
74299,Veyrier-du-Lac,74,12130.164265034527,41
74301,Villard,74,3765.973715009242,16
74302,Les Villards-sur-Thônes,74,7582.523260534141,24
74303,Villaz,74,5491.7474196793155,32
74304,Ville-en-Sallaz,74,3736.888418997509,9
74305,Ville-la-Grand,74,5335.879959118568,165
74307,Villy-le-Pelloux,74,4206.312421096435,14
74308,Vinzier,74,4797.298908205238,12
74309,Viry,74,4440.085973481916,70
74310,Viuz-la-Chiésaz,74,4870.914162473819,12
74311,Viuz-en-Sallaz,74,4737.332465737319,77
74312,Vougy,74,5228.604724771856,11
74313,Vovray-en-Bornes,74,4186.0774951353915,8
74314,Vulbens,74,4609.726111854149,28
74315,Yvoire,74,5144.225241233925,11
75101,Paris 1er Arrondissement,75,12290.636702222406,330
75102,Paris 2e Arrondissement,75,11802.74030196139,411
75103,Paris 3e Arrondissement,75,12239.686693797283,655
75104,Paris 4e Arrondissement,75,13445.837976439256,489
75105,Paris 5e Arrondissement,75,12524.93506164451,863
75106,Paris 6e Arrondissement,75,14656.918042452295,697
75107,Paris 7e Arrondissement,75,14814.585163155187,849
75108,Paris 8e Arrondissement,75,12810.343602900646,557
75109,Paris 9e Arrondissement,75,11403.91524854654,1050
75110,Paris 10e Arrondissement,75,10090.762580167117,1595
75111,Paris 11e Arrondissement,75,10477.114987164285,2423
75112,Paris 12e Arrondissement,75,9654.688937858522,1729
75113,Paris 13e Arrondissement,75,9285.124221306887,1457
75114,Paris 14e Arrondissement,75,10488.85573968406,1556
75115,Paris 15e Arrondissement,75,10256.781567323113,3062
75116,Paris 16e Arrondissement,75,11733.818589446442,2430
75117,Paris 17e Arrondissement,75,10905.768785278227,2491
75118,Paris 18e Arrondissement,75,9695.414923508732,3081
75119,Paris 19e Arrondissement,75,8779.985981736585,1614
75120,Paris 20e Arrondissement,75,8890.886900359908,1936
76001,Allouville-Bellefosse,76,2020.0951728584198,15
76002,Alvimare,76,1861.694633542889,7
76005,Amfreville-la-Mi-Voie,76,2543.9647383862257,60
76007,Anceaumeville,76,2025.180882566809,10
76008,Ancourt,76,2072.3765553105177,10
76013,Angerville-la-Martel,76,2013.7124744267846,24
76014,Angerville-l'Orcher,76,3619.6255114318847,30
76015,Angiens,76,1959.267135544035,20
76018,Val-de-Saâne,76,1807.9594715578598,18
76019,Anneville-sur-Scie,76,2307.830392573696,8
76020,Anneville-Ambourville,76,2218.521133587113,12
76021,Annouville-Vilmesnil,76,2082.0080687939294,11
76022,Anquetierville,76,1769.6900741605145,11
76023,Anvéville,76,1376.6300906850568,6
76025,Argueil,76,2046.342684751496,8
76026,Arques-la-Bataille,76,2079.022264248302,36
76032,Auberville-la-Manuel,76,2389.832321817616,6
76033,Auberville-la-Renault,76,2067.0257990133287,8
76034,Val-de-Scie,76,2203.4893456437117,43
76035,Aumale,76,2729.829322496355,42
76036,Auppegard,76,1894.5816872203427,9
76038,Authieux-Ratiéville,76,2316.1656152843175,7
76039,Les Authieux-sur-le-Port-Saint-Ouen,76,2116.55511848103,22
76041,Les Hauts-de-Caux,76,2482.144318788987,19
76043,Auzebosc,76,1876.4357962930546,12
76046,Auzouville-sur-Ry,76,2221.223790691969,15
76048,Avesnes-en-Bray,76,2149.2334256286163,8
76049,Avesnes-en-Val,76,1277.031907768848,8
76050,Avremesnil,76,2253.9198939696685,12
76051,Bacqueville-en-Caux,76,2780.878081455737,32
76054,Bailly-en-Rivière,76,2147.9665254513557,8
76056,Bardouville,76,1447.6184387554417,7
76057,Barentin,76,2232.5132944079637,112
76058,Baromesnil,76,2870.122725691246,6
76059,Bazinval,76,1759.0406681190996,6
76060,Beaubec-la-Rosière,76,1940.9893281570069,11
76063,Beauval-en-Caux,76,2271.06255658852,10
76064,Beaurepaire,76,2119.249852090263,9
76065,Beaussault,76,2298.673205014762,11
76066,Beautot,76,2316.100566100566,7
76067,Beauvoir-en-Lyons,76,2472.8449408227816,16
76068,Bec-de-Mortagne,76,2970.8904445633448,31
76069,Belbeuf,76,4447.04824128163,31
76070,Bellencombre,76,1418.8235434074618,13
76071,Bellengreville,76,1649.620046183127,8
76072,Belleville-en-Caux,76,1791.0503697104161,7
76075,Belmesnil,76,2160.494957923158,8
76076,Bénarville,76,2203.9369684275225,8
76077,Bénesville,76,1419.1458648202495,8
76079,Bénouville,76,4148.917718855219,6
76082,Bernières,76,1833.5488415425032,16
76085,Bertreville-Saint-Ouen,76,1430.6064306064306,6
76087,Berville-en-Caux,76,1081.3782048605165,7
76088,Berville-sur-Seine,76,1819.2130976323565,13
76090,Beuzeville-la-Grenier,76,2267.2778074166476,23
76092,Beuzevillette,76,2082.959120114089,17
76093,Bézancourt,76,1788.8991960420533,7
76094,Bierville,76,3267.49998371546,10
76095,Bihorel,76,2817.3379740439655,134
76096,Biville-la-Baignarde,76,1867.0670604982656,13
76099,Blacqueville,76,2258.3338270720046,7
76100,Blainville-Crevon,76,3663.1932009725283,23
76101,Blangy-sur-Bresle,76,1573.2346223393195,40
76103,Bonsecours,76,2784.630644858351,115
76104,Blosseville,76,2761.9192757111614,13
76106,Bois-d'Ennebourg,76,2504.5911897699784,10
76107,Bois-Guilbert,76,1320.7734000416929,6
76108,Bois-Guillaume,76,3726.604031470037,241
76111,Bois-l'Évêque,76,2286.9871270995195,14
76113,Boissay,76,1891.4604994540189,6
76114,Bolbec,76,2274.0375194867097,199
76115,Bolleville,76,1847.4317697139898,12
76116,Boos,76,2380.886513769398,51
76117,Bordeaux-Saint-Clair,76,5071.651268256093,24
76120,Bosc-Bordel,76,2597.2760288169984,13
76121,Bosc-Édeline,76,1318.0060234059422,13
76122,Callengeville,76,2142.825720977895,6
76123,Bosc-Guérard-Saint-Adrien,76,2594.1619507720457,13
76124,Bosc-Hyons,76,2200.77632767731,10
76125,Bosc-le-Hard,76,1930.663784304944,28
76128,Bosville,76,1837.2220538855543,12
76130,Bouelles,76,1276.043953818694,6
76131,La Bouille,76,2520.618571180282,6
76132,Bourdainville,76,1970.7892430993695,17
76133,Le Bourg-Dun,76,2080.004318421083,12
76134,Bourville,76,1970.4652605403692,12
76135,Bouville,76,1802.2936003507407,15
76136,Brachy,76,1665.7584300272804,13
76141,Bréauté,76,2323.9927969556124,15
76142,Brémontier-Merval,76,1883.721363824362,8
76143,Bretteville-du-Grand-Caux,76,2336.0631992337117,20
76146,Buchy,76,5551.598716147757,75
76147,Bully,76,1624.6322795933388,10
76148,Bures-en-Bray,76,1840.9907963185274,7
76149,Butot,76,1829.2812896979565,6
76151,Cailleville,76,2158.4422921711057,6
76152,Cailly,76,2474.366379739411,17
76154,Campneuseville,76,1307.1656264574908,9
76155,Canehan,76,2100.0,6
76156,Canouville,76,2327.727200469498,14
76157,Canteleu,76,2086.1284211153393,129
76159,Cany-Barville,76,2502.4788657127147,48
76160,Carville-la-Folletière,76,2381.8894753075147,6
76163,Catenay,76,2489.1413674840956,11
76164,Rives-en-Seine,76,3124.0812317754203,96
76165,Caudebec-lès-Elbeuf,76,3411.6162716859953,183
76167,Cauville-sur-Mer,76,2660.9380913217433,26
76168,Les Cent-Acres,76,1486.830357142857,8
76169,La Cerlangue,76,2834.233846558503,30
76174,Cideville,76,1472.921689960525,7
76178,Cléon,76,1951.6042529578829,31
76179,Clères,76,6941.995421110941,22
76187,Contremoulins,76,3066.8483500185393,6
76188,Cottévrard,76,1908.3945886479016,8
76189,Crasville-la-Mallet,76,1901.3745704467353,6
76192,Criel-sur-Mer,76,2657.0820951149753,90
76193,La Crique,76,2478.8426614665004,7
76195,Criquetot-le-Mauconduit,76,1746.6186801182673,7
76196,Criquetot-l'Esneval,76,3797.226159140544,68
76198,Criquetot-sur-Ouville,76,1891.2911956038697,15
76199,Criquiers,76,2038.5274126722818,7
76200,Critot,76,3187.467418318482,9
76203,Croix-Mare,76,2053.7333290836154,13
76205,Crosville-sur-Scie,76,1624.294027025368,7
76207,Cuverville-sur-Yères,76,1641.225749559083,6
76208,Cuy-Saint-Fiacre,76,1877.0050350578088,22
76209,Dampierre-en-Bray,76,1824.7360279700229,10
76210,Dampierre-Saint-Nicolas,76,1667.989209181728,6
76212,Darnétal,76,3367.726755905115,146
76216,Déville-lès-Rouen,76,3701.270991445566,199
76217,Dieppe,76,3454.7933158300157,728
76218,Doudeauville,76,3755.75,6
76219,Doudeville,76,2678.911394048176,46
76220,Douvrend,76,2884.321691173508,26
76221,Drosay,76,3249.103845310776,14
76222,Duclair,76,3070.8618350960814,72
76223,Écalles-Alix,76,2860.68300932,9
76224,Écrainville,76,2739.843630437677,11
76225,Écretteville-lès-Baons,76,2173.0434888774935,7
76227,Ectot-l'Auber,76,1970.8961787131043,14
76230,Elbeuf-sur-Andelle,76,5919.756335282651,6
76231,Elbeuf,76,3180.2870308543093,279
76232,Életot,76,1741.8127045867225,12
76234,Émanville,76,1790.519009250594,8
76235,Envermeu,76,4054.755508737932,47
76236,Envronville,76,2190.9352296814072,9
76237,Épinay-sur-Duclair,76,2039.1647277886868,11
76238,Épouville,76,2504.673724483483,27
76239,Épretot,76,2658.328715540624,15
76240,Épreville,76,2135.8131651707104,15
76244,Esclavelles,76,1717.1931752854791,7
76245,Eslettes,76,2156.066299706027,15
76247,Esteville,76,2296.197775369268,8
76249,Étaimpuis,76,2956.677215976725,10
76250,Étainhus,76,2437.0167092087863,8
76252,Étalondes,76,8615.918956324203,30
76253,Étoutteville,76,2013.218837470976,15
76254,Étretat,76,3180.9300135829876,48
76255,Eu,76,3844.88251739865,134
76257,Fallencourt,76,2724.1280166712695,17
76258,Terres-de-Caux,76,2249.729580718342,50
76259,Fécamp,76,2778.295550744254,370
76260,Ferrières-en-Bray,76,1811.3270237972292,17
76263,La Feuillie,76,1542.049340204049,23
76264,Flamanville,76,2048.9612614267703,11
76266,Flocques,76,2210.646832324257,13
76270,Fontaine-la-Mallet,76,3374.2482854127306,45
76271,Fontaine-le-Bourg,76,1943.5019619212449,22
76272,Fontaine-le-Dun,76,1512.6887113724304,12
76273,Fontaine-sous-Préaux,76,2273.5004470940057,9
76275,Fontenay,76,2754.2659734303984,18
76276,Forges-les-Eaux,76,3885.130873101247,102
76281,La Frénaye,76,2395.5400597386574,28
76282,Freneuse,76,2377.9763769376837,16
76283,Fresles,76,2373.184727789991,7
76285,Fresne-le-Plan,76,1950.849460288356,13
76286,Fresnoy-Folny,76,1191.3804767083457,16
76287,Fresquiennes,76,2353.311224697197,19
76289,Saint Martin de l'If,76,2296.968396032245,47
76290,Frichemesnil,76,2189.6351914924594,8
76291,Froberville,76,2942.9950970351556,22
76293,Fultot,76,2077.678402401452,12
76294,La Gaillarde,76,5086.055591273794,18
76295,Gaillefontaine,76,1205.0615129624418,25
76296,Gainneville,76,3472.5641576083103,36
76297,Gancourt-Saint-Étienne,76,1622.637302532236,9
76298,Ganzeville,76,2187.7760000383046,14
76299,Gerponville,76,3183.1683289336042,10
76300,Gerville,76,1855.5477507423223,11
76302,Goderville,76,2428.1142954668517,39
76303,Gommerville,76,3228.9491466566888,12
76305,Gonfreville-l'Orcher,76,2275.9088665251065,65
76307,Gonneville-la-Mallet,76,3791.2605988567198,31
76312,Gournay-en-Bray,76,1974.3876896398945,107
76313,Gouy,76,2773.5978789721626,17
76314,Graimbouville,76,2092.5754299384703,10
76315,Grainville-la-Teinturière,76,1693.1545694827146,14
76316,Grainville-sur-Ry,76,1944.6740944044109,8
76317,Grainville-Ymauville,76,1325.0275164767654,9
76318,Grand-Camp,76,2403.306937879251,15
76319,Grand-Couronne,76,2084.247108038948,79
76321,Les Grandes-Ventes,76,2142.557124975443,34
76322,Le Grand-Quevilly,76,2328.779250988245,136
76325,Grémonville,76,1511.1859215770723,17
76327,Greuville,76,1711.0678380058464,10
76328,Grigneuseville,76,1823.7153127246584,10
76329,Gruchet-le-Valasse,76,2229.6066211833136,41
76330,Gruchet-Saint-Siméon,76,2194.5832544372697,20
76331,Grugny,76,2182.2209242090657,13
76332,Grumesnil,76,1707.587614029128,14
76333,Guerville,76,1334.0068097342821,9
76334,Gueures,76,2231.2279468402844,18
76336,Gueutteville-les-Grès,76,2066.7747098839536,7
76340,Harcanville,76,1975.407412965186,8
76341,Harfleur,76,3408.2194671659286,90
76342,Hattenville,76,2214.3949887647364,6
76343,Haucourt,76,1459.0386284722222,8
76344,Haudricourt,76,1388.7160437503587,11
76346,Hautot-l'Auvray,76,1423.8295661804677,6
76347,Hautot-le-Vatois,76,3132.8657064888953,9
76348,Hautot-Saint-Sulpice,76,2103.8396054854493,10
76349,Hautot-sur-Mer,76,3739.056773088431,46
76350,Hautot-sur-Seine,76,1836.1079510559068,6
76351,Le Havre,76,3763.706501613077,2917
76352,La Haye,76,2102.890006245381,12
76354,Hénouville,76,2331.2832736328487,11
76355,Héricourt-en-Caux,76,1674.9058161104933,19
76356,Hermanville,76,1289.2441625114893,6
76360,Heugleville-sur-Scie,76,2262.0710908148317,24
76361,Heuqueville,76,2309.1856849353103,6
76362,Heurteauville,76,1897.4031604466388,9
76366,Le Houlme,76,1989.4639583972644,61
76367,Houppeville,76,2600.065969961538,40
76369,La Houssaye-Béranger,76,2166.6214027654687,13
76370,Hugleville-en-Caux,76,3005.7959875558568,14
76373,Imbleville,76,1446.969378528641,7
76374,Incheville,76,1717.1355522139593,21
76375,Ingouville,76,5014.735003033247,12
76377,Isneauville,76,3150.131318662052,45
76378,Jumièges,76,5506.892420491853,98
76382,Lanquetot,76,1757.0184744788594,19
76384,Lillebonne,76,2400.438402673531,139
76385,Limésy,76,2285.6075025651985,44
76386,Limpiville,76,1970.2593087975147,7
76388,Lintot,76,2265.5865823674044,6
76390,Les Loges,76,2299.55087297193,16
76391,La Londe,76,2002.7030445643109,30
76392,Londinières,76,2220.628366253011,22
76394,Longroy,76,1675.7226163410458,10
76395,Longueil,76,2809.982234119558,7
76397,Longueville-sur-Scie,76,2063.6001896165703,22
76398,Louvetot,76,2322.8702021785143,10
76400,Luneray,76,2428.203723754306,47
76401,Arelaune-en-Seine,76,2234.6383943561764,54
76402,Malaunay,76,2331.209713462234,79
76404,Manéglise,76,2704.2009488568438,29
76406,Maniquerville,76,1875.5159312106339,9
76407,Manneville-ès-Plains,76,2504.138553017863,6
76408,Manneville-la-Goupil,76,2284.6117489004787,17
76409,Mannevillette,76,3423.1770848924098,9
76410,Maromme,76,2039.47314690961,117
76411,Marques,76,1607.3011796042617,8
76412,Martainville-Épreville,76,2072.126882367003,13
76413,Martigny,76,4180.4377361588495,8
76414,Martin-Église,76,3569.51257833021,17
76418,Maulévrier-Sainte-Gertrude,76,2753.9383776446125,16
76419,Mauny,76,2725.6631174208815,7
76421,Mélamare,76,2222.9272289137675,12
76425,Mentheville,76,2044.7257516892041,6
76429,Le Mesnil-Esnard,76,3348.080989352297,166
76432,Mesnil-Mauger,76,2065.5296685859494,7
76433,Mesnil-Panneville,76,2024.4485437999692,17
76434,Mesnil-Raoul,76,2584.8173458014235,10
76435,Le Mesnil-Réaume,76,2102.924769863012,7
